[10:15:41] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:15:52] eef402e7de3c   dev-peer1.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.656MiB / 2GiB       0.23%     813kB / 487kB     205kB / 0B        12
[10:15:52] afd5fda810c1   dev-peer1.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.59MiB / 2GiB       0.57%     1.05MB / 635kB    8.27MB / 0B       7
[10:15:52] e2ee1bd16adf   dev-peer2.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.656MiB / 2GiB       0.23%     813kB / 486kB     197kB / 0B        12
[10:15:52] 8ad7b24c249f   dev-peer1.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.21MiB / 2GiB       0.55%     973kB / 595kB     8.27MB / 0B       7
[10:15:52] 17610af052b5   network1                                                                                                               0.00%     23.48MiB / 15.49GiB   0.15%     519kB / 81.3kB    24.5MB / 0B       1
[10:15:52] d995ae7fc50e   ca1.org3.digiprism.com                                                                                                 0.00%     4.605MiB / 15.49GiB   0.03%     401kB / 23.2kB    442kB / 77.8kB    13
[10:15:52] 71f7a3baaa1c   ca1.org2.digiprism.com                                                                                                 0.00%     4.422MiB / 15.49GiB   0.03%     390kB / 0B        197kB / 0B        13
[10:15:52] 914cc255f711   ca1.org1.digiprism.com                                                                                                 0.00%     4.023MiB / 15.49GiB   0.03%     392kB / 0B        197kB / 336kB     13
[10:15:52] c9d218e57b7e   orderer3.digiprism.com                                                                                                 0.63%     53.57MiB / 15.49GiB   0.34%     83.9MB / 82.7MB   31.7MB / 2.49MB   14
[10:15:52] c534cf5d1cdb   orderer2.digiprism.com                                                                                                 0.66%     57.48MiB / 15.49GiB   0.36%     85.2MB / 85.9MB   31.7MB / 2.48MB   14
[10:15:52] 32b927f658fc   orderer1.digiprism.com                                                                                                 0.81%     64.44MiB / 15.49GiB   0.41%     164MB / 165MB     31.7MB / 2.48MB   14
[10:15:52] b2af7093fd67   peer2.org3.digiprism.com                                                                                               5.25%     103.5MiB / 15.49GiB   0.65%     240MB / 239MB     9.91MB / 4.55MB   15
[10:15:52] 5aade1ddfd5f   peer1.org3.digiprism.com                                                                                               8.42%     107.7MiB / 15.49GiB   0.68%     240MB / 241MB     14.3MB / 4.58MB   14
[10:15:52] 5539e7d946fd   peer2.org2.digiprism.com                                                                                               7.46%     110MiB / 15.49GiB     0.69%     241MB / 239MB     11MB / 5.1MB      14
[10:15:52] 6f0248b179db   peer1.org2.digiprism.com                                                                                               5.76%     123.4MiB / 15.49GiB   0.78%     240MB / 240MB     9.08MB / 5.12MB   14
[10:15:52] 95d072f44669   peer2.org1.digiprism.com                                                                                               6.73%     120.6MiB / 15.49GiB   0.76%     240MB / 239MB     11MB / 5.1MB      14
[10:15:52] 76f27d06fa8d   peer1.org1.digiprism.com                                                                                               8.43%     142.9MiB / 15.49GiB   0.90%     244MB / 283MB     11.8MB / 5.12MB   15
[10:15:52] 0dedab4b2e6e   peer2.org3.digiprism.com.couchdb                                                                                       2.05%     80.75MiB / 15.49GiB   0.51%     1.19MB / 856kB    10MB / 15.3MB     35
[10:15:52] 1758ec2bbecd   peer1.org3.digiprism.com.couchdb                                                                                       3.27%     84.07MiB / 15.49GiB   0.53%     1.19MB / 858kB    8.14MB / 14.9MB   35
[10:15:52] 5c01f7f083ec   peer2.org2.digiprism.com.couchdb                                                                                       1.39%     79.77MiB / 15.49GiB   0.50%     1.35MB / 1.02MB   7.27MB / 15.6MB   35
[10:15:52] 0cd8ea2f6ed1   peer1.org2.digiprism.com.couchdb                                                                                       0.58%     79.2MiB / 15.49GiB    0.50%     1.35MB / 1.02MB   9.04MB / 16MB     35
[10:15:52] c69ce4b76cd2   peer2.org1.digiprism.com.couchdb                                                                                       4.85%     83.63MiB / 15.49GiB   0.53%     1.35MB / 1.02MB   7.91MB / 15.6MB   35
[10:15:52] aa7eb6ae709e   peer1.org1.digiprism.com.couchdb                                                                                       2.63%     82.17MiB / 15.49GiB   0.52%     1.63MB / 1.59MB   14.1MB / 16.4MB   35
[10:15:53] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:15:53] aa34e3cbb545   explorer.network1                                                                                                      10.71%    180MiB / 15.49GiB     1.13%     51.1MB / 18.7MB   71.8MB / 4.86MB   35
[10:15:53] 7b935b9620f4   explorerdb.network1                                                                                                    10.35%    49.95MiB / 15.49GiB   0.31%     5.89MB / 14.2MB   34.4MB / 15.9MB   9
[10:15:53] 01939dc4c435   dev-peer2.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.355MiB / 2GiB       0.21%     808kB / 487kB     0B / 0B           12
[10:15:53] 0e34c2adb81f   dev-peer1.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.496MiB / 2GiB       0.22%     806kB / 486kB     0B / 0B           12
[10:15:53] 5ca12c69d917   dev-peer2.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.16%     11.11MiB / 2GiB       0.54%     979kB / 601kB     8.25MB / 0B       7
[10:15:53] 811783d53047   dev-peer1.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.504MiB / 2GiB       0.22%     812kB / 489kB     131kB / 0B        12
[10:15:53] aec494879a9f   dev-peer2.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.24MiB / 2GiB       0.55%     991kB / 612kB     8.25MB / 0B       7
[10:15:53] 180fa55f6019   dev-peer2.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.34MiB / 2GiB       0.55%     999kB / 612kB     8.26MB / 0B       7
[10:15:53] c63f0152c2b6   dev-peer1.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.19%     11.23MiB / 2GiB       0.55%     993kB / 609kB     8.21MB / 0B       7
[10:15:53] 86d6bb360a35   dev-peer2.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.375MiB / 2GiB       0.21%     812kB / 487kB     0B / 0B           12
[10:15:53] eef402e7de3c   dev-peer1.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.656MiB / 2GiB       0.23%     813kB / 487kB     205kB / 0B        12
[10:15:53] afd5fda810c1   dev-peer1.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.59MiB / 2GiB       0.57%     1.05MB / 635kB    8.27MB / 0B       7
[10:15:53] e2ee1bd16adf   dev-peer2.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.656MiB / 2GiB       0.23%     813kB / 486kB     197kB / 0B        12
[10:15:53] 8ad7b24c249f   dev-peer1.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.21MiB / 2GiB       0.55%     973kB / 595kB     8.27MB / 0B       7
[10:15:53] 17610af052b5   network1                                                                                                               0.00%     23.48MiB / 15.49GiB   0.15%     519kB / 81.3kB    24.5MB / 0B       1
[10:15:53] d995ae7fc50e   ca1.org3.digiprism.com                                                                                                 0.00%     4.605MiB / 15.49GiB   0.03%     401kB / 23.2kB    442kB / 77.8kB    13
[10:15:53] 71f7a3baaa1c   ca1.org2.digiprism.com                                                                                                 0.00%     4.422MiB / 15.49GiB   0.03%     390kB / 0B        197kB / 0B        13
[10:15:53] 914cc255f711   ca1.org1.digiprism.com                                                                                                 0.00%     4.023MiB / 15.49GiB   0.03%     392kB / 0B        197kB / 336kB     13
[10:15:53] c9d218e57b7e   orderer3.digiprism.com                                                                                                 0.63%     53.57MiB / 15.49GiB   0.34%     83.9MB / 82.7MB   31.7MB / 2.49MB   14
[10:15:53] c534cf5d1cdb   orderer2.digiprism.com                                                                                                 0.66%     57.48MiB / 15.49GiB   0.36%     85.2MB / 85.9MB   31.7MB / 2.48MB   14
[10:15:53] 32b927f658fc   orderer1.digiprism.com                                                                                                 0.81%     64.44MiB / 15.49GiB   0.41%     164MB / 165MB     31.7MB / 2.48MB   14
[10:15:53] b2af7093fd67   peer2.org3.digiprism.com                                                                                               5.25%     103.5MiB / 15.49GiB   0.65%     240MB / 239MB     9.91MB / 4.55MB   15
[10:15:53] 5aade1ddfd5f   peer1.org3.digiprism.com                                                                                               8.42%     107.7MiB / 15.49GiB   0.68%     240MB / 241MB     14.3MB / 4.58MB   14
[10:15:53] 5539e7d946fd   peer2.org2.digiprism.com                                                                                               7.46%     110MiB / 15.49GiB     0.69%     241MB / 239MB     11MB / 5.1MB      14
[10:15:53] 6f0248b179db   peer1.org2.digiprism.com                                                                                               5.76%     123.4MiB / 15.49GiB   0.78%     240MB / 240MB     9.08MB / 5.12MB   14
[10:15:53] 95d072f44669   peer2.org1.digiprism.com                                                                                               6.73%     120.6MiB / 15.49GiB   0.76%     240MB / 239MB     11MB / 5.1MB      14
[10:15:53] 76f27d06fa8d   peer1.org1.digiprism.com                                                                                               8.43%     142.9MiB / 15.49GiB   0.90%     244MB / 283MB     11.8MB / 5.12MB   15
[10:15:53] 0dedab4b2e6e   peer2.org3.digiprism.com.couchdb                                                                                       2.05%     80.75MiB / 15.49GiB   0.51%     1.19MB / 856kB    10MB / 15.3MB     35
[10:15:53] 1758ec2bbecd   peer1.org3.digiprism.com.couchdb                                                                                       3.27%     84.07MiB / 15.49GiB   0.53%     1.19MB / 858kB    8.14MB / 14.9MB   35
[10:15:53] 5c01f7f083ec   peer2.org2.digiprism.com.couchdb                                                                                       1.39%     79.77MiB / 15.49GiB   0.50%     1.35MB / 1.02MB   7.27MB / 15.6MB   35
[10:15:53] 0cd8ea2f6ed1   peer1.org2.digiprism.com.couchdb                                                                                       0.58%     79.2MiB / 15.49GiB    0.50%     1.35MB / 1.02MB   9.04MB / 16MB     35
[10:15:53] c69ce4b76cd2   peer2.org1.digiprism.com.couchdb                                                                                       4.85%     83.63MiB / 15.49GiB   0.53%     1.35MB / 1.02MB   7.91MB / 15.6MB   35
[10:15:53] aa7eb6ae709e   peer1.org1.digiprism.com.couchdb                                                                                       2.63%     82.17MiB / 15.49GiB   0.52%     1.63MB / 1.59MB   14.1MB / 16.4MB   35
[10:15:53] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:15:53] aa34e3cbb545   explorer.network1                                                                                                      0.00%     180MiB / 15.49GiB     1.13%     51.1MB / 18.7MB   71.8MB / 4.86MB   35
[10:15:53] 7b935b9620f4   explorerdb.network1                                                                                                    0.00%     49.95MiB / 15.49GiB   0.31%     5.89MB / 14.2MB   34.4MB / 15.9MB   9
[10:15:53] 01939dc4c435   dev-peer2.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.355MiB / 2GiB       0.21%     808kB / 487kB     0B / 0B           12
[10:15:53] 0e34c2adb81f   dev-peer1.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.496MiB / 2GiB       0.22%     806kB / 486kB     0B / 0B           12
[10:15:53] 5ca12c69d917   dev-peer2.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.11MiB / 2GiB       0.54%     979kB / 601kB     8.25MB / 0B       7
[10:15:53] 811783d53047   dev-peer1.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.01%     4.504MiB / 2GiB       0.22%     812kB / 489kB     131kB / 0B        12
[10:15:53] aec494879a9f   dev-peer2.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.24MiB / 2GiB       0.55%     991kB / 612kB     8.25MB / 0B       7
[10:15:53] 180fa55f6019   dev-peer2.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.34MiB / 2GiB       0.55%     999kB / 612kB     8.26MB / 0B       7
[10:15:53] c63f0152c2b6   dev-peer1.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.23MiB / 2GiB       0.55%     993kB / 609kB     8.21MB / 0B       7
[10:15:53] 86d6bb360a35   dev-peer2.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.375MiB / 2GiB       0.21%     812kB / 487kB     0B / 0B           12
[10:15:53] eef402e7de3c   dev-peer1.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.656MiB / 2GiB       0.23%     813kB / 487kB     205kB / 0B        12
[10:15:53] afd5fda810c1   dev-peer1.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.59MiB / 2GiB       0.57%     1.05MB / 635kB    8.27MB / 0B       7
[10:15:53] e2ee1bd16adf   dev-peer2.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.656MiB / 2GiB       0.23%     813kB / 486kB     197kB / 0B        12
[10:15:53] 8ad7b24c249f   dev-peer1.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.21MiB / 2GiB       0.55%     973kB / 595kB     8.27MB / 0B       7
[10:15:53] 17610af052b5   network1                                                                                                               0.00%     23.48MiB / 15.49GiB   0.15%     519kB / 81.3kB    24.5MB / 0B       1
[10:15:53] d995ae7fc50e   ca1.org3.digiprism.com                                                                                                 0.00%     4.605MiB / 15.49GiB   0.03%     401kB / 23.2kB    442kB / 77.8kB    13
[10:15:53] 71f7a3baaa1c   ca1.org2.digiprism.com                                                                                                 0.00%     4.422MiB / 15.49GiB   0.03%     390kB / 0B        197kB / 0B        13
[10:15:53] 914cc255f711   ca1.org1.digiprism.com                                                                                                 0.00%     4.023MiB / 15.49GiB   0.03%     392kB / 0B        197kB / 336kB     13
[10:15:53] c9d218e57b7e   orderer3.digiprism.com                                                                                                 0.77%     53.58MiB / 15.49GiB   0.34%     83.9MB / 82.7MB   31.7MB / 2.49MB   14
[10:15:53] c534cf5d1cdb   orderer2.digiprism.com                                                                                                 0.33%     57.48MiB / 15.49GiB   0.36%     85.2MB / 85.9MB   31.7MB / 2.48MB   14
[10:15:53] 32b927f658fc   orderer1.digiprism.com                                                                                                 0.63%     64.44MiB / 15.49GiB   0.41%     164MB / 165MB     31.7MB / 2.48MB   14
[10:15:53] b2af7093fd67   peer2.org3.digiprism.com                                                                                               5.15%     103.5MiB / 15.49GiB   0.65%     240MB / 239MB     9.91MB / 4.55MB   15
[10:15:53] 5aade1ddfd5f   peer1.org3.digiprism.com                                                                                               3.96%     107.7MiB / 15.49GiB   0.68%     240MB / 241MB     14.3MB / 4.59MB   14
[10:15:53] 5539e7d946fd   peer2.org2.digiprism.com                                                                                               4.54%     110MiB / 15.49GiB     0.69%     241MB / 239MB     11MB / 5.1MB      14
[10:15:53] 6f0248b179db   peer1.org2.digiprism.com                                                                                               7.28%     123.4MiB / 15.49GiB   0.78%     240MB / 240MB     9.08MB / 5.12MB   14
[10:15:53] 95d072f44669   peer2.org1.digiprism.com                                                                                               5.18%     120.6MiB / 15.49GiB   0.76%     240MB / 239MB     11MB / 5.1MB      14
[10:15:53] 76f27d06fa8d   peer1.org1.digiprism.com                                                                                               4.75%     142.9MiB / 15.49GiB   0.90%     244MB / 283MB     11.8MB / 5.12MB   15
[10:15:53] 0dedab4b2e6e   peer2.org3.digiprism.com.couchdb                                                                                       0.68%     80.75MiB / 15.49GiB   0.51%     1.19MB / 856kB    10MB / 15.3MB     35
[10:15:53] 1758ec2bbecd   peer1.org3.digiprism.com.couchdb                                                                                       0.65%     81.9MiB / 15.49GiB    0.52%     1.19MB / 858kB    8.14MB / 14.9MB   35
[10:15:53] 5c01f7f083ec   peer2.org2.digiprism.com.couchdb                                                                                       0.59%     79.66MiB / 15.49GiB   0.50%     1.35MB / 1.02MB   7.27MB / 15.6MB   35
[10:15:53] 0cd8ea2f6ed1   peer1.org2.digiprism.com.couchdb                                                                                       0.76%     78.94MiB / 15.49GiB   0.50%     1.35MB / 1.02MB   9.04MB / 16MB     35
[10:15:53] c69ce4b76cd2   peer2.org1.digiprism.com.couchdb                                                                                       0.61%     83.63MiB / 15.49GiB   0.53%     1.35MB / 1.02MB   7.91MB / 15.6MB   35
[10:15:53] aa7eb6ae709e   peer1.org1.digiprism.com.couchdb                                                                                       0.54%     81.35MiB / 15.49GiB   0.51%     1.63MB / 1.59MB   14.1MB / 16.4MB   35
[10:15:54] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:15:54] aa34e3cbb545   explorer.network1                                                                                                      0.00%     180MiB / 15.49GiB     1.13%     51.1MB / 18.7MB   71.8MB / 4.86MB   35
[10:15:54] 7b935b9620f4   explorerdb.network1                                                                                                    0.00%     49.95MiB / 15.49GiB   0.31%     5.89MB / 14.2MB   34.4MB / 15.9MB   9
[10:15:54] 01939dc4c435   dev-peer2.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.355MiB / 2GiB       0.21%     808kB / 487kB     0B / 0B           12
[10:15:54] 0e34c2adb81f   dev-peer1.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.496MiB / 2GiB       0.22%     806kB / 486kB     0B / 0B           12
[10:15:54] 5ca12c69d917   dev-peer2.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.11MiB / 2GiB       0.54%     979kB / 601kB     8.25MB / 0B       7
[10:15:54] 811783d53047   dev-peer1.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.01%     4.504MiB / 2GiB       0.22%     812kB / 489kB     131kB / 0B        12
[10:15:54] aec494879a9f   dev-peer2.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.24MiB / 2GiB       0.55%     991kB / 612kB     8.25MB / 0B       7
[10:15:54] 180fa55f6019   dev-peer2.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.34MiB / 2GiB       0.55%     999kB / 612kB     8.26MB / 0B       7
[10:15:54] c63f0152c2b6   dev-peer1.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.23MiB / 2GiB       0.55%     993kB / 609kB     8.21MB / 0B       7
[10:15:54] 86d6bb360a35   dev-peer2.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.375MiB / 2GiB       0.21%     812kB / 487kB     0B / 0B           12
[10:15:54] eef402e7de3c   dev-peer1.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.656MiB / 2GiB       0.23%     813kB / 487kB     205kB / 0B        12
[10:15:54] afd5fda810c1   dev-peer1.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.59MiB / 2GiB       0.57%     1.05MB / 635kB    8.27MB / 0B       7
[10:15:54] e2ee1bd16adf   dev-peer2.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.656MiB / 2GiB       0.23%     813kB / 486kB     197kB / 0B        12
[10:15:54] 8ad7b24c249f   dev-peer1.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.21MiB / 2GiB       0.55%     973kB / 595kB     8.27MB / 0B       7
[10:15:54] 17610af052b5   network1                                                                                                               0.00%     23.48MiB / 15.49GiB   0.15%     519kB / 81.3kB    24.5MB / 0B       1
[10:15:54] d995ae7fc50e   ca1.org3.digiprism.com                                                                                                 0.00%     4.605MiB / 15.49GiB   0.03%     401kB / 23.2kB    442kB / 77.8kB    13
[10:15:54] 71f7a3baaa1c   ca1.org2.digiprism.com                                                                                                 0.00%     4.422MiB / 15.49GiB   0.03%     390kB / 0B        197kB / 0B        13
[10:15:54] 914cc255f711   ca1.org1.digiprism.com                                                                                                 0.00%     4.023MiB / 15.49GiB   0.03%     392kB / 0B        197kB / 336kB     13
[10:15:54] c9d218e57b7e   orderer3.digiprism.com                                                                                                 0.77%     53.58MiB / 15.49GiB   0.34%     83.9MB / 82.7MB   31.7MB / 2.49MB   14
[10:15:54] c534cf5d1cdb   orderer2.digiprism.com                                                                                                 0.33%     57.48MiB / 15.49GiB   0.36%     85.2MB / 85.9MB   31.7MB / 2.48MB   14
[10:15:54] 32b927f658fc   orderer1.digiprism.com                                                                                                 0.63%     64.44MiB / 15.49GiB   0.41%     164MB / 165MB     31.7MB / 2.48MB   14
[10:15:54] b2af7093fd67   peer2.org3.digiprism.com                                                                                               5.15%     103.5MiB / 15.49GiB   0.65%     240MB / 239MB     9.91MB / 4.55MB   15
[10:15:54] 5aade1ddfd5f   peer1.org3.digiprism.com                                                                                               3.96%     107.7MiB / 15.49GiB   0.68%     240MB / 241MB     14.3MB / 4.59MB   14
[10:15:54] 5539e7d946fd   peer2.org2.digiprism.com                                                                                               4.54%     110MiB / 15.49GiB     0.69%     241MB / 239MB     11MB / 5.1MB      14
[10:15:54] 6f0248b179db   peer1.org2.digiprism.com                                                                                               7.28%     123.4MiB / 15.49GiB   0.78%     240MB / 240MB     9.08MB / 5.12MB   14
[10:15:54] 95d072f44669   peer2.org1.digiprism.com                                                                                               5.18%     120.6MiB / 15.49GiB   0.76%     240MB / 239MB     11MB / 5.1MB      14
[10:15:54] 76f27d06fa8d   peer1.org1.digiprism.com                                                                                               4.75%     142.9MiB / 15.49GiB   0.90%     244MB / 283MB     11.8MB / 5.12MB   15
[10:15:54] 0dedab4b2e6e   peer2.org3.digiprism.com.couchdb                                                                                       0.68%     80.75MiB / 15.49GiB   0.51%     1.19MB / 856kB    10MB / 15.3MB     35
[10:15:54] 1758ec2bbecd   peer1.org3.digiprism.com.couchdb                                                                                       0.65%     81.9MiB / 15.49GiB    0.52%     1.19MB / 858kB    8.14MB / 14.9MB   35
[10:15:54] 5c01f7f083ec   peer2.org2.digiprism.com.couchdb                                                                                       0.59%     79.66MiB / 15.49GiB   0.50%     1.35MB / 1.02MB   7.27MB / 15.6MB   35
[10:15:54] 0cd8ea2f6ed1   peer1.org2.digiprism.com.couchdb                                                                                       0.76%     78.94MiB / 15.49GiB   0.50%     1.35MB / 1.02MB   9.04MB / 16MB     35
[10:15:54] c69ce4b76cd2   peer2.org1.digiprism.com.couchdb                                                                                       0.61%     83.63MiB / 15.49GiB   0.53%     1.35MB / 1.02MB   7.91MB / 15.6MB   35
[10:15:54] aa7eb6ae709e   peer1.org1.digiprism.com.couchdb                                                                                       0.54%     81.35MiB / 15.49GiB   0.51%     1.63MB / 1.59MB   14.1MB / 16.4MB   35
[10:15:54] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:15:54] aa34e3cbb545   explorer.network1                                                                                                      0.09%     180MiB / 15.49GiB     1.13%     51.1MB / 18.7MB   71.8MB / 4.86MB   35
[10:15:54] 7b935b9620f4   explorerdb.network1                                                                                                    0.02%     49.95MiB / 15.49GiB   0.31%     5.89MB / 14.2MB   34.4MB / 15.9MB   9
[10:15:54] 01939dc4c435   dev-peer2.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.355MiB / 2GiB       0.21%     808kB / 487kB     0B / 0B           12
[10:15:54] 0e34c2adb81f   dev-peer1.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.496MiB / 2GiB       0.22%     806kB / 486kB     0B / 0B           12
[10:15:54] 5ca12c69d917   dev-peer2.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.11MiB / 2GiB       0.54%     979kB / 601kB     8.25MB / 0B       7
[10:15:54] 811783d53047   dev-peer1.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.504MiB / 2GiB       0.22%     812kB / 489kB     131kB / 0B        12
[10:15:54] aec494879a9f   dev-peer2.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.24MiB / 2GiB       0.55%     991kB / 612kB     8.25MB / 0B       7
[10:15:54] 180fa55f6019   dev-peer2.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.34MiB / 2GiB       0.55%     999kB / 612kB     8.26MB / 0B       7
[10:15:54] c63f0152c2b6   dev-peer1.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.23MiB / 2GiB       0.55%     993kB / 609kB     8.21MB / 0B       7
[10:15:54] 86d6bb360a35   dev-peer2.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.375MiB / 2GiB       0.21%     812kB / 487kB     0B / 0B           12
[10:15:54] eef402e7de3c   dev-peer1.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.656MiB / 2GiB       0.23%     813kB / 487kB     205kB / 0B        12
