[10:14:10] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:14:28] aa7eb6ae709e   peer1.org1.digiprism.com.couchdb                                                                                       6.72%     81.9MiB / 15.49GiB    0.52%     1.51MB / 1.46MB   13.9MB / 14.5MB   35
[10:14:29] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:14:29] aa34e3cbb545   explorer.network1                                                                                                      0.00%     179.6MiB / 15.49GiB   1.13%     46.6MB / 17MB     71.8MB / 4.46MB   35
[10:14:29] 7b935b9620f4   explorerdb.network1                                                                                                    0.02%     49.86MiB / 15.49GiB   0.31%     5.4MB / 12MB      34.3MB / 14.2MB   9
[10:14:29] 01939dc4c435   dev-peer2.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.355MiB / 2GiB       0.21%     807kB / 486kB     0B / 0B           12
[10:14:29] 0e34c2adb81f   dev-peer1.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.5MiB / 2GiB         0.22%     806kB / 485kB     0B / 0B           12
[10:14:29] 5ca12c69d917   dev-peer2.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     10.96MiB / 2GiB       0.54%     953kB / 583kB     8.25MB / 0B       7
[10:14:29] 811783d53047   dev-peer1.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.504MiB / 2GiB       0.22%     811kB / 488kB     131kB / 0B        12
[10:14:29] aec494879a9f   dev-peer2.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.18MiB / 2GiB       0.55%     977kB / 601kB     8.25MB / 0B       7
[10:14:29] 180fa55f6019   dev-peer2.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.15MiB / 2GiB       0.54%     977kB / 597kB     8.26MB / 0B       7
[10:14:29] c63f0152c2b6   dev-peer1.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.14MiB / 2GiB       0.54%     982kB / 601kB     8.21MB / 0B       7
[10:14:29] 86d6bb360a35   dev-peer2.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.367MiB / 2GiB       0.21%     811kB / 486kB     0B / 0B           12
[10:14:29] eef402e7de3c   dev-peer1.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     813kB / 486kB     205kB / 0B        12
[10:14:29] afd5fda810c1   dev-peer1.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.49MiB / 2GiB       0.56%     1.04MB / 623kB    8.27MB / 0B       7
[10:14:29] e2ee1bd16adf   dev-peer2.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     812kB / 485kB     197kB / 0B        12
[10:14:29] 8ad7b24c249f   dev-peer1.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.16MiB / 2GiB       0.54%     959kB / 585kB     8.27MB / 0B       7
[10:14:29] 17610af052b5   network1                                                                                                               0.00%     23.48MiB / 15.49GiB   0.15%     519kB / 81.3kB    24.5MB / 0B       1
[10:14:29] d995ae7fc50e   ca1.org3.digiprism.com                                                                                                 0.00%     4.605MiB / 15.49GiB   0.03%     401kB / 23.2kB    442kB / 77.8kB    13
[10:14:29] 71f7a3baaa1c   ca1.org2.digiprism.com                                                                                                 0.00%     4.422MiB / 15.49GiB   0.03%     390kB / 0B        197kB / 0B        13
[10:14:29] 914cc255f711   ca1.org1.digiprism.com                                                                                                 0.00%     4.023MiB / 15.49GiB   0.03%     392kB / 0B        197kB / 336kB     13
[10:14:29] c9d218e57b7e   orderer3.digiprism.com                                                                                                 0.30%     52.83MiB / 15.49GiB   0.33%     83.6MB / 82.4MB   31.7MB / 2.17MB   14
[10:14:29] c534cf5d1cdb   orderer2.digiprism.com                                                                                                 0.36%     56.87MiB / 15.49GiB   0.36%     84.9MB / 85.4MB   31.7MB / 2.17MB   14
[10:14:29] 32b927f658fc   orderer1.digiprism.com                                                                                                 0.51%     64.36MiB / 15.49GiB   0.41%     163MB / 164MB     31.7MB / 2.17MB   14
[10:14:29] b2af7093fd67   peer2.org3.digiprism.com                                                                                               2.43%     103.4MiB / 15.49GiB   0.65%     240MB / 238MB     9.89MB / 3.99MB   15
[10:14:29] 5aade1ddfd5f   peer1.org3.digiprism.com                                                                                               4.40%     107.6MiB / 15.49GiB   0.68%     239MB / 240MB     14.3MB / 4.01MB   14
[10:14:29] 5539e7d946fd   peer2.org2.digiprism.com                                                                                               6.81%     109.9MiB / 15.49GiB   0.69%     240MB / 238MB     11MB / 4.44MB     14
[10:14:29] 6f0248b179db   peer1.org2.digiprism.com                                                                                               2.60%     123.1MiB / 15.49GiB   0.78%     239MB / 239MB     9.06MB / 4.47MB   14
[10:14:29] 95d072f44669   peer2.org1.digiprism.com                                                                                               1.55%     120.1MiB / 15.49GiB   0.76%     239MB / 238MB     11MB / 4.43MB     14
[10:14:29] 76f27d06fa8d   peer1.org1.digiprism.com                                                                                               2.52%     139.1MiB / 15.49GiB   0.88%     242MB / 279MB     11.8MB / 4.46MB   15
[10:14:29] 0dedab4b2e6e   peer2.org3.digiprism.com.couchdb                                                                                       7.25%     80.72MiB / 15.49GiB   0.51%     1.1MB / 756kB     9.82MB / 13.7MB   35
[10:14:29] 1758ec2bbecd   peer1.org3.digiprism.com.couchdb                                                                                       7.70%     83.84MiB / 15.49GiB   0.53%     1.1MB / 759kB     7.99MB / 13.3MB   35
[10:14:29] 5c01f7f083ec   peer2.org2.digiprism.com.couchdb                                                                                       7.04%     79.47MiB / 15.49GiB   0.50%     1.24MB / 899kB    7.02MB / 13.7MB   35
[10:14:29] 0cd8ea2f6ed1   peer1.org2.digiprism.com.couchdb                                                                                       7.15%     78.62MiB / 15.49GiB   0.50%     1.24MB / 896kB    8.86MB / 14.2MB   35
[10:14:29] c69ce4b76cd2   peer2.org1.digiprism.com.couchdb                                                                                       0.52%     83.36MiB / 15.49GiB   0.53%     1.23MB / 894kB    7.75MB / 13.6MB   35
[10:14:29] aa7eb6ae709e   peer1.org1.digiprism.com.couchdb                                                                                       6.72%     81.9MiB / 15.49GiB    0.52%     1.51MB / 1.46MB   13.9MB / 14.5MB   35
[10:14:29] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:14:29] aa34e3cbb545   explorer.network1                                                                                                      0.13%     179.6MiB / 15.49GiB   1.13%     46.6MB / 17MB     71.8MB / 4.46MB   35
[10:14:29] 7b935b9620f4   explorerdb.network1                                                                                                    0.03%     49.86MiB / 15.49GiB   0.31%     5.4MB / 12MB      34.3MB / 14.2MB   9
[10:14:29] 01939dc4c435   dev-peer2.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.355MiB / 2GiB       0.21%     807kB / 486kB     0B / 0B           12
[10:14:29] 0e34c2adb81f   dev-peer1.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.5MiB / 2GiB         0.22%     806kB / 485kB     0B / 0B           12
[10:14:29] 5ca12c69d917   dev-peer2.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     10.96MiB / 2GiB       0.54%     953kB / 583kB     8.25MB / 0B       7
[10:14:29] 811783d53047   dev-peer1.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.504MiB / 2GiB       0.22%     811kB / 488kB     131kB / 0B        12
[10:14:29] aec494879a9f   dev-peer2.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.18MiB / 2GiB       0.55%     977kB / 601kB     8.25MB / 0B       7
[10:14:29] 180fa55f6019   dev-peer2.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.15MiB / 2GiB       0.54%     977kB / 597kB     8.26MB / 0B       7
[10:14:29] c63f0152c2b6   dev-peer1.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.14MiB / 2GiB       0.54%     982kB / 601kB     8.21MB / 0B       7
[10:14:29] 86d6bb360a35   dev-peer2.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.367MiB / 2GiB       0.21%     811kB / 486kB     0B / 0B           12
[10:14:29] eef402e7de3c   dev-peer1.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     813kB / 486kB     205kB / 0B        12
[10:14:29] afd5fda810c1   dev-peer1.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.49MiB / 2GiB       0.56%     1.04MB / 623kB    8.27MB / 0B       7
[10:14:29] e2ee1bd16adf   dev-peer2.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     812kB / 485kB     197kB / 0B        12
[10:14:29] 8ad7b24c249f   dev-peer1.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.16MiB / 2GiB       0.54%     959kB / 585kB     8.27MB / 0B       7
[10:14:29] 17610af052b5   network1                                                                                                               0.00%     23.48MiB / 15.49GiB   0.15%     519kB / 81.3kB    24.5MB / 0B       1
[10:14:29] d995ae7fc50e   ca1.org3.digiprism.com                                                                                                 0.00%     4.605MiB / 15.49GiB   0.03%     401kB / 23.2kB    442kB / 77.8kB    13
[10:14:29] 71f7a3baaa1c   ca1.org2.digiprism.com                                                                                                 0.00%     4.422MiB / 15.49GiB   0.03%     390kB / 0B        197kB / 0B        13
[10:14:29] 914cc255f711   ca1.org1.digiprism.com                                                                                                 0.00%     4.023MiB / 15.49GiB   0.03%     392kB / 0B        197kB / 336kB     13
[10:14:29] c9d218e57b7e   orderer3.digiprism.com                                                                                                 0.31%     52.85MiB / 15.49GiB   0.33%     83.6MB / 82.4MB   31.7MB / 2.17MB   14
[10:14:29] c534cf5d1cdb   orderer2.digiprism.com                                                                                                 0.30%     56.87MiB / 15.49GiB   0.36%     84.9MB / 85.4MB   31.7MB / 2.17MB   14
[10:14:29] 32b927f658fc   orderer1.digiprism.com                                                                                                 0.51%     64.36MiB / 15.49GiB   0.41%     163MB / 164MB     31.7MB / 2.17MB   14
[10:14:29] b2af7093fd67   peer2.org3.digiprism.com                                                                                               3.02%     103.4MiB / 15.49GiB   0.65%     240MB / 238MB     9.89MB / 3.99MB   15
[10:14:29] 5aade1ddfd5f   peer1.org3.digiprism.com                                                                                               2.90%     107.6MiB / 15.49GiB   0.68%     239MB / 240MB     14.3MB / 4.01MB   14
[10:14:29] 5539e7d946fd   peer2.org2.digiprism.com                                                                                               2.32%     109.9MiB / 15.49GiB   0.69%     240MB / 238MB     11MB / 4.44MB     14
[10:14:29] 6f0248b179db   peer1.org2.digiprism.com                                                                                               5.20%     123.1MiB / 15.49GiB   0.78%     239MB / 239MB     9.06MB / 4.47MB   14
[10:14:29] 95d072f44669   peer2.org1.digiprism.com                                                                                               2.75%     120.1MiB / 15.49GiB   0.76%     239MB / 238MB     11MB / 4.43MB     14
[10:14:29] 76f27d06fa8d   peer1.org1.digiprism.com                                                                                               2.21%     139.1MiB / 15.49GiB   0.88%     242MB / 279MB     11.8MB / 4.46MB   15
[10:14:29] 0dedab4b2e6e   peer2.org3.digiprism.com.couchdb                                                                                       4.76%     81.03MiB / 15.49GiB   0.51%     1.1MB / 759kB     9.82MB / 13.7MB   35
[10:14:29] 1758ec2bbecd   peer1.org3.digiprism.com.couchdb                                                                                       5.34%     85.13MiB / 15.49GiB   0.54%     1.1MB / 761kB     7.99MB / 13.4MB   35
[10:14:29] 5c01f7f083ec   peer2.org2.digiprism.com.couchdb                                                                                       3.47%     79.32MiB / 15.49GiB   0.50%     1.24MB / 900kB    7.02MB / 13.8MB   35
[10:14:29] 0cd8ea2f6ed1   peer1.org2.digiprism.com.couchdb                                                                                       6.57%     78.77MiB / 15.49GiB   0.50%     1.24MB / 898kB    8.86MB / 14.2MB   35
[10:14:29] c69ce4b76cd2   peer2.org1.digiprism.com.couchdb                                                                                       0.76%     83.36MiB / 15.49GiB   0.53%     1.23MB / 894kB    7.75MB / 13.6MB   35
[10:14:29] aa7eb6ae709e   peer1.org1.digiprism.com.couchdb                                                                                       6.71%     83.34MiB / 15.49GiB   0.53%     1.51MB / 1.46MB   13.9MB / 14.6MB   35
[10:14:30] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:14:30] aa34e3cbb545   explorer.network1                                                                                                      0.13%     179.6MiB / 15.49GiB   1.13%     46.6MB / 17MB     71.8MB / 4.46MB   35
[10:14:30] 7b935b9620f4   explorerdb.network1                                                                                                    0.03%     49.86MiB / 15.49GiB   0.31%     5.4MB / 12MB      34.3MB / 14.2MB   9
[10:14:30] 01939dc4c435   dev-peer2.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.355MiB / 2GiB       0.21%     807kB / 486kB     0B / 0B           12
[10:14:30] 0e34c2adb81f   dev-peer1.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.5MiB / 2GiB         0.22%     806kB / 485kB     0B / 0B           12
[10:14:30] 5ca12c69d917   dev-peer2.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     10.96MiB / 2GiB       0.54%     953kB / 583kB     8.25MB / 0B       7
[10:14:30] 811783d53047   dev-peer1.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.504MiB / 2GiB       0.22%     811kB / 488kB     131kB / 0B        12
[10:14:30] aec494879a9f   dev-peer2.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.18MiB / 2GiB       0.55%     977kB / 601kB     8.25MB / 0B       7
[10:14:30] 180fa55f6019   dev-peer2.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.15MiB / 2GiB       0.54%     977kB / 597kB     8.26MB / 0B       7
[10:14:30] c63f0152c2b6   dev-peer1.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.14MiB / 2GiB       0.54%     982kB / 601kB     8.21MB / 0B       7
[10:14:30] 86d6bb360a35   dev-peer2.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.367MiB / 2GiB       0.21%     811kB / 486kB     0B / 0B           12
[10:14:30] eef402e7de3c   dev-peer1.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     813kB / 486kB     205kB / 0B        12
[10:14:30] afd5fda810c1   dev-peer1.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.49MiB / 2GiB       0.56%     1.04MB / 623kB    8.27MB / 0B       7
[10:14:30] e2ee1bd16adf   dev-peer2.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     812kB / 485kB     197kB / 0B        12
[10:14:30] 8ad7b24c249f   dev-peer1.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.16MiB / 2GiB       0.54%     959kB / 585kB     8.27MB / 0B       7
[10:14:30] 17610af052b5   network1                                                                                                               0.00%     23.48MiB / 15.49GiB   0.15%     519kB / 81.3kB    24.5MB / 0B       1
[10:14:30] d995ae7fc50e   ca1.org3.digiprism.com                                                                                                 0.00%     4.605MiB / 15.49GiB   0.03%     401kB / 23.2kB    442kB / 77.8kB    13
[10:14:30] 71f7a3baaa1c   ca1.org2.digiprism.com                                                                                                 0.00%     4.422MiB / 15.49GiB   0.03%     390kB / 0B        197kB / 0B        13
[10:14:30] 914cc255f711   ca1.org1.digiprism.com                                                                                                 0.00%     4.023MiB / 15.49GiB   0.03%     392kB / 0B        197kB / 336kB     13
[10:14:30] c9d218e57b7e   orderer3.digiprism.com                                                                                                 0.31%     52.85MiB / 15.49GiB   0.33%     83.6MB / 82.4MB   31.7MB / 2.17MB   14
[10:14:30] c534cf5d1cdb   orderer2.digiprism.com                                                                                                 0.30%     56.87MiB / 15.49GiB   0.36%     84.9MB / 85.4MB   31.7MB / 2.17MB   14
[10:14:30] 32b927f658fc   orderer1.digiprism.com                                                                                                 0.51%     64.36MiB / 15.49GiB   0.41%     163MB / 164MB     31.7MB / 2.17MB   14
[10:14:30] b2af7093fd67   peer2.org3.digiprism.com                                                                                               3.02%     103.4MiB / 15.49GiB   0.65%     240MB / 238MB     9.89MB / 3.99MB   15
[10:14:30] 5aade1ddfd5f   peer1.org3.digiprism.com                                                                                               2.90%     107.6MiB / 15.49GiB   0.68%     239MB / 240MB     14.3MB / 4.01MB   14
[10:14:30] 5539e7d946fd   peer2.org2.digiprism.com                                                                                               2.32%     109.9MiB / 15.49GiB   0.69%     240MB / 238MB     11MB / 4.44MB     14
[10:14:30] 6f0248b179db   peer1.org2.digiprism.com                                                                                               5.20%     123.1MiB / 15.49GiB   0.78%     239MB / 239MB     9.06MB / 4.47MB   14
[10:14:30] 95d072f44669   peer2.org1.digiprism.com                                                                                               2.75%     120.1MiB / 15.49GiB   0.76%     239MB / 238MB     11MB / 4.43MB     14
[10:14:30] 76f27d06fa8d   peer1.org1.digiprism.com                                                                                               2.21%     139.1MiB / 15.49GiB   0.88%     242MB / 279MB     11.8MB / 4.46MB   15
[10:14:30] 0dedab4b2e6e   peer2.org3.digiprism.com.couchdb                                                                                       4.76%     81.03MiB / 15.49GiB   0.51%     1.1MB / 759kB     9.82MB / 13.7MB   35
[10:14:30] 1758ec2bbecd   peer1.org3.digiprism.com.couchdb                                                                                       5.34%     85.13MiB / 15.49GiB   0.54%     1.1MB / 761kB     7.99MB / 13.4MB   35
[10:14:30] 5c01f7f083ec   peer2.org2.digiprism.com.couchdb                                                                                       3.47%     79.32MiB / 15.49GiB   0.50%     1.24MB / 900kB    7.02MB / 13.8MB   35
[10:14:30] 0cd8ea2f6ed1   peer1.org2.digiprism.com.couchdb                                                                                       6.57%     78.77MiB / 15.49GiB   0.50%     1.24MB / 898kB    8.86MB / 14.2MB   35
[10:14:30] c69ce4b76cd2   peer2.org1.digiprism.com.couchdb                                                                                       0.76%     83.36MiB / 15.49GiB   0.53%     1.23MB / 894kB    7.75MB / 13.6MB   35
[10:14:30] aa7eb6ae709e   peer1.org1.digiprism.com.couchdb                                                                                       6.71%     83.34MiB / 15.49GiB   0.53%     1.51MB / 1.46MB   13.9MB / 14.6MB   35
[10:14:30] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:14:30] aa34e3cbb545   explorer.network1                                                                                                      0.10%     179.6MiB / 15.49GiB   1.13%     46.6MB / 17MB     71.8MB / 4.46MB   35
[10:14:30] 7b935b9620f4   explorerdb.network1                                                                                                    0.03%     49.86MiB / 15.49GiB   0.31%     5.4MB / 12MB      34.3MB / 14.2MB   9
[10:14:30] 01939dc4c435   dev-peer2.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.355MiB / 2GiB       0.21%     807kB / 486kB     0B / 0B           12
[10:14:30] 0e34c2adb81f   dev-peer1.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.5MiB / 2GiB         0.22%     806kB / 485kB     0B / 0B           12
[10:14:30] 5ca12c69d917   dev-peer2.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     10.96MiB / 2GiB       0.54%     953kB / 583kB     8.25MB / 0B       7
[10:14:30] 811783d53047   dev-peer1.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.504MiB / 2GiB       0.22%     811kB / 488kB     131kB / 0B        12
[10:14:30] aec494879a9f   dev-peer2.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.18MiB / 2GiB       0.55%     977kB / 601kB     8.25MB / 0B       7
[10:14:30] 180fa55f6019   dev-peer2.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.15MiB / 2GiB       0.54%     977kB / 597kB     8.26MB / 0B       7
[10:14:30] c63f0152c2b6   dev-peer1.org3.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.14MiB / 2GiB       0.54%     982kB / 601kB     8.21MB / 0B       7
[10:14:30] 86d6bb360a35   dev-peer2.org1.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.367MiB / 2GiB       0.21%     811kB / 486kB     0B / 0B           12
[10:14:30] eef402e7de3c   dev-peer1.org2.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     813kB / 486kB     205kB / 0B        12
[10:14:30] afd5fda810c1   dev-peer1.org1.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.49MiB / 2GiB       0.56%     1.04MB / 624kB    8.27MB / 0B       7
[10:14:30] e2ee1bd16adf   dev-peer2.org3.digiprism.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.66MiB / 2GiB        0.23%     812kB / 485kB     197kB / 0B        12
[10:14:30] 8ad7b24c249f   dev-peer1.org2.digiprism.com-identitychaincode1_1.0-2729ce6234c7e86a08ffbe222b20e2d50622d1631e7f5d61fb60e9156d49529b   0.00%     11.16MiB / 2GiB       0.54%     959kB / 585kB     8.27MB / 0B       7
[10:14:30] 17610af052b5   network1                                                                                                               0.00%     23.48MiB / 15.49GiB   0.15%     519kB / 81.3kB    24.5MB / 0B       1
[10:14:30] d995ae7fc50e   ca1.org3.digiprism.com                                                                                                 0.00%     4.605MiB / 15.49GiB   0.03%     401kB / 23.2kB    442kB / 77.8kB    13
[10:14:30] 71f7a3baaa1c   ca1.org2.digiprism.com                                                                                                 0.00%     4.422MiB / 15.49GiB   0.03%     390kB / 0B        197kB / 0B        13
[10:14:30] 914cc255f711   ca1.org1.digiprism.com                                                                                                 0.00%     4.023MiB / 15.49GiB   0.03%     392kB / 0B        197kB / 336kB     13
[10:14:30] c9d218e57b7e   orderer3.digiprism.com                                                                                                 0.28%     52.86MiB / 15.49GiB   0.33%     83.6MB / 82.4MB   31.7MB / 2.17MB   14
[10:14:30] c534cf5d1cdb   orderer2.digiprism.com                                                                                                 0.28%     56.88MiB / 15.49GiB   0.36%     84.9MB / 85.4MB   31.7MB / 2.17MB   14
[10:14:30] 32b927f658fc   orderer1.digiprism.com                                                                                                 0.43%     64.36MiB / 15.49GiB   0.41%     163MB / 164MB     31.7MB / 2.17MB   14
[10:14:30] b2af7093fd67   peer2.org3.digiprism.com                                                                                               4.51%     103.4MiB / 15.49GiB   0.65%     240MB / 238MB     9.89MB / 4MB      15
[10:14:30] 5aade1ddfd5f   peer1.org3.digiprism.com                                                                                               2.82%     107.9MiB / 15.49GiB   0.68%     239MB / 240MB     14.3MB / 4.02MB   14
[10:14:30] 5539e7d946fd   peer2.org2.digiprism.com                                                                                               2.94%     109.9MiB / 15.49GiB   0.69%     240MB / 238MB     11MB / 4.45MB     14
[10:14:30] 6f0248b179db   peer1.org2.digiprism.com                                                                                               3.57%     123.1MiB / 15.49GiB   0.78%     239MB / 239MB     9.06MB / 4.49MB   14
[10:14:30] 95d072f44669   peer2.org1.digiprism.com                                                                                               3.92%     120.1MiB / 15.49GiB   0.76%     239MB / 238MB     11MB / 4.46MB     14
[10:14:30] 76f27d06fa8d   peer1.org1.digiprism.com                                                                                               4.36%     139.1MiB / 15.49GiB   0.88%     242MB / 279MB     11.8MB / 4.47MB   15
[10:14:30] 0dedab4b2e6e   peer2.org3.digiprism.com.couchdb                                                                                       1.76%     80.46MiB / 15.49GiB   0.51%     1.1MB / 760kB     9.82MB / 13.7MB   35
[10:14:30] 1758ec2bbecd   peer1.org3.digiprism.com.couchdb                                                                                       1.90%     85.12MiB / 15.49GiB   0.54%     1.1MB / 763kB     7.99MB / 13.4MB   35
[10:14:30] 5c01f7f083ec   peer2.org2.digiprism.com.couchdb                                                                                       7.65%     80.3MiB / 15.49GiB    0.51%     1.24MB / 903kB    7.02MB / 13.8MB   35
[10:14:30] 0cd8ea2f6ed1   peer1.org2.digiprism.com.couchdb                                                                                       1.63%     78.77MiB / 15.49GiB   0.50%     1.24MB / 900kB    8.86MB / 14.2MB   35
[10:14:30] c69ce4b76cd2   peer2.org1.digiprism.com.couchdb                                                                                       11.64%    83.42MiB / 15.49GiB   0.53%     1.24MB / 898kB    7.75MB / 13.6MB   35
[10:14:30] aa7eb6ae709e   peer1.org1.digiprism.com.couchdb                                                                                       2.13%     82.69MiB / 15.49GiB   0.52%     1.51MB / 1.46MB   13.9MB / 14.6MB   35
[10:14:31] [2J[HCONTAINER ID   NAME                                                                                                                   CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
[10:14:31] aa34e3cbb545   explorer.network1                                                                                                      0.10%     179.6MiB / 15.49GiB   1.13%     46.6MB / 17MB     71.8MB / 4.46MB   35
